Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 8174.26 3819.26 0 -1 30889.7 30889.7 42853
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 8172.38 3840.96 0 -1 30921.7 30921.7 43591
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 8171.75 3821.59 0 -1 30939.6 30939.6 44115
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 8171.25 3853.65 0 -1 30934.2 30934.2 43951
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 8172.1 3870.82 0 -1 30998 30998 45716
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 8081.03 3779.37 0 -1 30906.5 30906.5 45624
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 8080.47 3772.76 0 -1 30917.5 30917.5 45970
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 8080.55 3470.06 0 -1 30921.8 30921.8 46136
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 8082.32 3601.08 0 -1 30912 30912 45802
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 8080.83 3777.14 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 8162.9 3800.55 0 -1 30784 30784 46270
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 8164.02 3777.2 0 -1 30779.6 30779.6 46096
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 8161.1 3819.25 0 -1 30832.9 30832.9 47894
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 8161.49 3788.82 0 -1 30832.9 30832.9 47894
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 8160.59 3793.76 0 -1 30832.9 30832.9 47894
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 8185 3883.43 0 -1 30782.2 30782.2 44577
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 8182.94 3871.27 0 -1 30782.2 30782.2 44577
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 8183.94 3820.11 0 -1 30777.2 30777.2 44412
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 8184.21 3869.77 0 -1 30782.2 30782.2 44577
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 8185.42 3838.14 0 -1 30764.9 30764.9 44020
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 7940.59 3614.64 0 -1 30610.6 30610.6 41636
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 7940.15 3613.76 0 -1 30576.4 30576.4 40672
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 7942.38 3575.72 0 -1 30554.2 30554.2 40033
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 7937.41 3580.45 0 -1 30616.1 30616.1 41803
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 7939.82 3505.67 0 -1 30620.9 30620.9 41991
./instancias/sem_suspeita_otimalidade_teste_v1/i640-311_sft 1e+09 8171.45 3823.92 0 -1 30989.6 30989.6 45532
./instancias/sem_suspeita_otimalidade_teste_v1/i640-311_sft 1e+09 8171.57 3767.71 0 -1 31034.1 31034.1 46878
./instancias/sem_suspeita_otimalidade_teste_v1/i640-311_sft 1e+09 8169.93 3782.79 0 -1 31038.8 31038.8 47033
./instancias/sem_suspeita_otimalidade_teste_v1/i640-311_sft 1e+09 8170.14 3839.35 0 -1 31044 31044 47227
./instancias/sem_suspeita_otimalidade_teste_v1/i640-311_sft 1e+09 8170.06 3817.64 0 -1 31044 31044 47227
./instancias/sem_suspeita_otimalidade_teste_v1/i640-312_sft 1e+09 8079.01 3695.96 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste_v1/i640-312_sft 1e+09 8079.08 3683.71 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste_v1/i640-312_sft 1e+09 8079.13 3712.55 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste_v1/i640-312_sft 1e+09 8079.06 3679.39 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste_v1/i640-312_sft 1e+09 8079.23 3680.68 0 -1 30926.7 30926.7 46316
./instancias/sem_suspeita_otimalidade_teste_v1/i640-313_sft 1e+09 8158.46 3817.58 0 -1 30837 30837 48083
