Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/easy/i320-113_sft 1e+09 7899.79 3600.71 3 -1 3610.81 3679.65 22931
./instancias/easy/i320-114_sft 1e+09 7910.15 3610.3 2 -1 3600.96 3606.64 22782
./instancias/easy/i320-114_sft 1e+09 7908.7 3606.66 2 -1 3600.96 3606.64 22715
./instancias/easy/i320-114_sft 1e+09 7909.08 3609.07 2 -1 3600.96 3606.64 22687
./instancias/easy/i320-114_sft 1e+09 7909.01 3609.09 2 -1 3600.96 3606.64 22767
./instancias/easy/i320-114_sft 1e+09 7908.75 3608.62 2 -1 3600.96 3606.64 22764
./instancias/easy/i320-115_sft 1e+09 7893.37 3596.35 1 -1 3800 3800.15 30048
./instancias/easy/i320-115_sft 1e+09 7893.91 3585.47 1 -1 3800 3800.15 28988
./instancias/easy/i320-115_sft 1e+09 7893.04 3589.55 1 -1 3800 3800.15 29388
./instancias/easy/i320-115_sft 1e+09 7894.02 3592.88 1 -1 3800 3800.15 28285
./instancias/easy/i320-115_sft 1e+09 7894.01 3591.93 1 -1 3800 3800.15 28947
./instancias/easy/i320-135_sft 1e+09 7902.24 3599.36 311 -1 5160.37 5223.2 35891
./instancias/easy/i320-135_sft 1e+09 7902.24 3587.3 323 -1 5160.37 5223.2 36076
./instancias/easy/i320-135_sft 1e+09 7902.42 3601.47 320 -1 5160.37 5223.2 36068
./instancias/easy/i320-135_sft 1e+09 7902.49 3602.27 323 -1 5160.37 5223.2 36108
./instancias/easy/i320-135_sft 1e+09 7901.74 3601.12 314 -1 5160.37 5223.2 36012
./instancias/easy/i320-141_sft 1e+09 7906.94 3600.5 0 -1 2890.84 2890.84 9933
./instancias/easy/i320-141_sft 1e+09 7907.13 3601.13 0 -1 2889.43 2889.43 9909
./instancias/easy/i320-141_sft 1e+09 7906.97 3604.52 0 -1 2878.7 2878.7 9721
./instancias/easy/i320-141_sft 1e+09 7907.64 3600.54 0 -1 2865.87 2865.87 9513
./instancias/easy/i320-141_sft 1e+09 7906.23 3602.06 0 -1 2863.14 2863.14 9471
./instancias/easy/i320-145_sft 1e+09 7905.18 3593.87 0 -1 2841.85 2841.85 9828
./instancias/easy/i320-145_sft 1e+09 7905.32 3605.66 0 -1 2841.85 2841.85 9828
./instancias/easy/i320-145_sft 1e+09 7905.51 3599.64 0 -1 2844.38 2844.38 9874
./instancias/easy/i320-145_sft 1e+09 7904.27 3596.44 0 -1 2868.37 2868.37 10297
./instancias/easy/i320-145_sft 1e+09 7904.43 3594.96 0 -1 2866.19 2866.19 10255
./instancias/easy/i320-211_sft 1e+09 7891.3 3580.3 0 -1 7041.68 7041.68 32077
./instancias/easy/i320-211_sft 1e+09 7889.82 3581.82 0 -1 7038.43 7038.43 31781
./instancias/easy/i320-211_sft 1e+09 7889.91 3570.73 0 -1 7038.43 7038.43 31781
./instancias/easy/i320-211_sft 1e+09 7889.84 3568.64 0 -1 7039.47 7039.47 31873
./instancias/easy/i320-211_sft 1e+09 7890.14 3582.5 0 -1 7040.52 7040.52 31973
./instancias/easy/i320-212_sft 1e+09 7885.34 3577.83 0 -1 7193.3 7193.3 36157
./instancias/easy/i320-212_sft 1e+09 7885.2 3572.08 0 -1 7193.3 7193.3 36157
./instancias/easy/i320-212_sft 1e+09 7885.26 3574.71 0 -1 7184.18 7184.18 35094
./instancias/easy/i320-212_sft 1e+09 7885.31 3574.28 0 -1 7185.34 7185.34 35224
./instancias/easy/i320-212_sft 1e+09 7885.2 3575.9 0 -1 7194.44 7194.44 36270
./instancias/easy/i320-213_sft 1e+09 7888.27 3586.59 0 -1 6932.37 6932.37 32903
./instancias/easy/i320-213_sft 1e+09 7888.38 3589.17 0 -1 6923.04 6923.04 32216
./instancias/easy/i320-213_sft 1e+09 7889.63 3579.19 0 -1 6924.14 6924.14 32310
./instancias/easy/i320-213_sft 1e+09 7890.79 3572.18 0 -1 6929.99 6929.99 32742
./instancias/easy/i320-213_sft 1e+09 7888.29 3587.19 0 -1 6920.11 6920.11 31957
./instancias/easy/i320-214_sft 1e+09 7884.06 3584 0 -1 7142.51 7142.51 31571
./instancias/easy/i320-214_sft 1e+09 7884.14 3582.82 0 -1 7153.67 7153.67 32241
./instancias/easy/i320-214_sft 1e+09 7885.65 3579.68 0 -1 7117.13 7117.13 30058
./instancias/easy/i320-214_sft 1e+09 7885.02 3578.32 0 -1 7099.34 7099.34 28711
./instancias/easy/i320-214_sft 1e+09 7885.73 3584.18 0 -1 7097.85 7097.85 28607
./instancias/easy/i320-215_sft 1e+09 7882.07 3570.81 0 -1 7184.05 7184.05 35389
./instancias/easy/i320-215_sft 1e+09 7883.99 3567.87 0 -1 7160.66 7160.66 33289
./instancias/easy/i320-215_sft 1e+09 7882.29 3581.61 0 -1 7188.43 7188.43 35847
./instancias/easy/i320-215_sft 1e+09 7881.76 3576.23 0 -1 7192.62 7192.62 36319
./instancias/easy/i320-215_sft 1e+09 7882.14 3579.76 0 -1 7191.11 7191.11 36155
./instancias/easy/i320-221_sft 1e+09 7910.07 3595.05 0 -1 4233.4 4233.4 7854
./instancias/easy/i320-221_sft 1e+09 7909.1 3587.11 0 -1 4232.4 4232.4 7837
./instancias/easy/i320-221_sft 1e+09 7908.47 3590.04 0 -1 4232.4 4232.4 7837
./instancias/easy/i320-221_sft 1e+09 7909.52 3585.41 0 -1 4230.16 4230.16 7803
./instancias/easy/i320-221_sft 1e+09 7911.1 3599.72 0 -1 4175.89 4175.89 7055
./instancias/easy/i320-222_sft 1e+09 7908.81 3596.71 0 -1 4187.38 4187.38 7242
./instancias/easy/i320-222_sft 1e+09 7907.17 3599.87 0 -1 4215.17 4215.17 7531
./instancias/easy/i320-222_sft 1e+09 7909.51 3604.48 0 -1 4182.42 4182.42 7157
./instancias/easy/i320-222_sft 1e+09 7907.85 3596 0 -1 4214.24 4214.24 7514
./instancias/easy/i320-222_sft 1e+09 7907.27 3597.08 0 -1 4217.94 4217.94 7582
./instancias/easy/i320-223_sft 1e+09 7909.84 3577.54 0 -1 4234.06 4234.06 7905
./instancias/easy/i320-223_sft 1e+09 7909.01 3594.98 0 -1 4234.06 4234.06 7905
./instancias/easy/i320-223_sft 1e+09 7909.21 3589.69 0 -1 4234.06 4234.06 7905
./instancias/easy/i320-223_sft 1e+09 7908.61 3591.76 0 -1 4234.06 4234.06 7905
./instancias/easy/i320-223_sft 1e+09 7909.48 3587.55 0 -1 4233.28 4233.28 7888
./instancias/easy/i320-224_sft 1e+09 7909.61 3603.85 0 -1 4183.84 4183.84 7236
./instancias/easy/i320-224_sft 1e+09 7908.64 3600.74 0 -1 4184.95 4184.95 7270
./instancias/easy/i320-224_sft 1e+09 7909.44 3598.5 0 -1 4230.19 4230.19 7848
./instancias/easy/i320-224_sft 1e+09 7909.89 3583.07 0 -1 4075 4075 6182
./instancias/easy/i320-224_sft 1e+09 7907.47 3599.56 0 -1 4093.31 4093.31 6318
./instancias/easy/i320-225_sft 1e+09 7907.21 3583.68 0 -1 4209.38 4209.38 7531
./instancias/easy/i320-225_sft 1e+09 7907.9 3586.57 0 -1 4209.38 4209.38 7531
./instancias/easy/i320-225_sft 1e+09 7907.59 3602.93 0 -1 4212.89 4212.89 7582
./instancias/easy/i320-225_sft 1e+09 7907.62 3601.49 0 -1 4212.89 4212.89 7582
./instancias/easy/i320-225_sft 1e+09 7907.87 3592.68 0 -1 4209.38 4209.38 7531
./instancias/easy/i320-241_sft 1e+09 7909.19 3585.26 0 -1 5483.67 5483.67 14125
./instancias/easy/i320-241_sft 1e+09 7909.45 3602.05 0 -1 5484.76 5484.76 14137
./instancias/easy/i320-241_sft 1e+09 7909.26 3593.63 0 -1 5483.67 5483.67 14125
./instancias/easy/i320-241_sft 1e+09 7909.73 3585.75 0 -1 5463.38 5463.38 13931
./instancias/easy/i320-241_sft 1e+09 7910.03 3605.77 0 -1 5468.7 5468.7 13979
./instancias/easy/i320-242_sft 1e+09 7907 3590.32 0 -1 5454.62 5454.62 13663
./instancias/easy/i320-242_sft 1e+09 7906.59 3589.23 0 -1 5438.64 5438.64 13481
./instancias/easy/i320-242_sft 1e+09 7905.62 3586.08 0 -1 5473.67 5473.67 13873
./instancias/easy/i320-242_sft 1e+09 7905.48 3590.97 0 -1 5477.57 5477.57 13915
./instancias/easy/i320-242_sft 1e+09 7905.67 3586.87 0 -1 5481.57 5481.57 13957
./instancias/easy/i320-243_sft 1e+09 7905.69 3592.9 0 -1 5473.29 5473.29 13522
./instancias/easy/i320-243_sft 1e+09 7906.27 3588.59 0 -1 5473.29 5473.29 13522
./instancias/easy/i320-243_sft 1e+09 7905.76 3602.96 0 -1 5474.44 5474.44 13535
./instancias/easy/i320-243_sft 1e+09 7907.22 3600.89 0 -1 5475.55 5475.55 13548
./instancias/easy/i320-243_sft 1e+09 7906.38 3586.88 0 -1 5475.55 5475.55 13548
./instancias/easy/i320-244_sft 1e+09 7907.6 3584.76 0 -1 5442.6 5442.6 13398
./instancias/easy/i320-244_sft 1e+09 7906.28 3587.76 0 -1 5465.01 5465.01 13640
./instancias/easy/i320-244_sft 1e+09 7906.29 3596.43 0 -1 5469.04 5469.04 13679
./instancias/easy/i320-244_sft 1e+09 7906.73 3604.09 0 -1 5458.88 5458.88 13573
./instancias/easy/i320-244_sft 1e+09 7906.21 3597.54 0 -1 5474.06 5474.06 13731
./instancias/easy/i320-245_sft 1e+09 7913.79 3609.25 0 -1 5485.1 5485.1 14100
./instancias/easy/i320-245_sft 1e+09 7913.59 3598.55 0 -1 5484.45 5484.45 14085
./instancias/easy/i320-245_sft 1e+09 7913.9 3609.37 0 -1 5488.43 5488.43 14155
./instancias/easy/i320-245_sft 1e+09 7913.61 3597.74 0 -1 5481.6 5481.6 14035
./instancias/easy/i320-245_sft 1e+09 7913.88 3608.96 0 -1 5488.43 5488.43 14155
